"MANUFACTURERID","TRANSACTIONDATE","EMPLOYEEID","AMOUNT","DESCRIPTION","REFERENCE"
9,16-FEB-96,22343,1217.51,"Automatic refund for overpayment",423
9,08-JUL-97,22343,8850.41,"Automatic EOQ Inventory purchase",761
9,17-JUN-96,22343,-1092.92,"Automatic payment of bills",508
9,01-MAR-97,22343,-3739.64,"Automatic payment of bills",661
9,30-JUN-97,29387,-10168.3,"Automatic payment of bills",741
9,06-JUN-97,15293,10168.3,"Automatic EOQ Inventory purchase",741
9,02-JUN-97,73735,-8821.17,"Automatic payment of bills",721
9,09-MAY-97,51512,8821.17,"Automatic EOQ Inventory purchase",721
9,05-MAY-97,88873,-10141.25,"Automatic payment of bills",701
9,19-APR-97,51512,-7302.29,"Automatic payment of bills",681
9,04-APR-97,29387,10141.25,"Automatic EOQ Inventory purchase",701
9,19-OCT-96,29387,1223.23,"Automatic EOQ Inventory purchase",593
9,18-MAR-97,73735,-1104.88,"Automatic payment of bills",627
9,08-NOV-96,88873,537.41,"Automatic EOQ Inventory purchase",610
9,19-FEB-97,73735,1104.88,"Automatic refund for overpayment",627
9,09-FEB-97,87295,-1060.47,"Automatic payment of bills",644
9,04-FEB-97,89097,3739.64,"Automatic EOQ Inventory purchase",661
9,17-JAN-97,51512,-1104.88,"Automatic payment of bills",627
9,15-JAN-97,22343,1060.47,"Automatic EOQ Inventory purchase",644
9,18-DEC-96,73735,1104.88,"Automatic EOQ Inventory purchase",627
9,07-DEC-96,51512,-537.41,"Automatic payment of bills",610
9,13-JAN-96,29387,1348.09,"Automatic EOQ Inventory purchase",440
9,20-MAR-97,22343,7302.29,"Automatic EOQ Inventory purchase",681
9,18-OCT-94,22343,1265.19,"Automatic EOQ Inventory purchase",136
9,12-FEB-95,73735,-2126.35,"Automatic payment of bills",190
9,11-FEB-95,15293,866.01,"Automatic EOQ Inventory purchase",253
9,06-FEB-95,88873,1624.58,"Automatic refund for overpayment",172
9,18-JAN-95,29387,2126.35,"Automatic EOQ Inventory purchase",190
9,09-JAN-95,51512,-1624.58,"Automatic payment of bills",172
9,09-DEC-94,22343,1624.58,"Automatic EOQ Inventory purchase",172
9,07-DEC-94,89097,-1645.2,"Automatic payment of bills",154
9,12-FEB-96,89097,-1348.09,"Automatic payment of bills",440
9,06-NOV-94,29387,1645.2,"Automatic EOQ Inventory purchase",154
9,16-MAR-95,87295,1457.4,"Automatic EOQ Inventory purchase",270
9,28-SEP-94,29387,-1058.17,"Automatic payment of bills",118
9,14-SEP-94,15293,-474.47,"Automatic payment of bills",100
9,01-SEP-94,87295,1058.17,"Automatic EOQ Inventory purchase",118
9,12-AUG-94,88873,474.47,"Automatic EOQ Inventory purchase",100
9,01-FEB-94,29387,-13718.65,"Automatic payment of bills",9
9,01-JAN-94,87295,13718.65,"Initial Purchase for startup",9
9,20-JUL-96,73735,-1523.99,"Automatic payment of bills",525
9,12-NOV-94,87295,-1265.19,"Automatic payment of bills",136
9,17-AUG-95,89097,-1017.64,"Automatic payment of bills",338
9,10-JAN-96,29387,-1217.51,"Automatic payment of bills",423
9,10-DEC-95,73735,1217.51,"Automatic EOQ Inventory purchase",423
9,06-DEC-95,88873,-1097.66,"Automatic payment of bills",406
9,10-NOV-95,51512,-1386.48,"Automatic payment of bills",389
9,07-NOV-95,29387,1097.66,"Automatic EOQ Inventory purchase",406
9,08-OCT-95,73735,1386.48,"Automatic EOQ Inventory purchase",389
9,04-OCT-95,15293,-1370.31,"Automatic payment of bills",372
9,06-MAR-95,89097,-1624.58,"Automatic payment of bills",172
9,06-SEP-95,29387,1370.31,"Automatic EOQ Inventory purchase",372
9,12-MAR-95,22343,-866.01,"Automatic payment of bills",253
9,13-AUG-95,73735,1706.38,"Automatic EOQ Inventory purchase",355
9,20-JUL-95,29387,1017.64,"Automatic EOQ Inventory purchase",338
9,16-JUL-95,29387,-1031.34,"Automatic payment of bills",321
9,09-JUN-95,89097,1031.34,"Automatic EOQ Inventory purchase",321
9,13-MAY-95,88873,-1032.55,"Automatic payment of bills",287
9,11-APR-95,51512,1032.55,"Automatic EOQ Inventory purchase",287
9,10-APR-95,73735,-1457.4,"Automatic payment of bills",270
9,04-JUN-95,87295,-1318.09,"Automatic payment of bills",304
9,09-SEP-95,87295,-1706.38,"Automatic payment of bills",355
9,16-JUL-99,22343,7305.83,"Automatic EOQ Inventory purchase",1245
9,30-NOV-99,89097,-5228.92,"Automatic payment of bills",1344
9,12-NOV-99,22343,-3917.87,"Automatic payment of bills",1320
9,03-NOV-99,29387,5228.92,"Automatic EOQ Inventory purchase",1344
9,15-OCT-99,51512,-3122.25,"Automatic payment of bills",1295
9,12-OCT-99,87295,3917.87,"Automatic EOQ Inventory purchase",1320
9,17-SEP-99,88873,-6796.82,"Automatic payment of bills",1270
9,11-SEP-99,51512,3122.25,"Automatic EOQ Inventory purchase",1295
9,07-MAR-99,51512,-317.7,"Automatic payment of bills",1120
9,15-AUG-99,22343,-7305.83,"Automatic payment of bills",1245
9,19-JAN-00,29387,8576.75,"Automatic EOQ Inventory purchase",7244
9,13-JUL-99,88873,-6860.48,"Automatic payment of bills",1220
9,17-JUN-99,29387,-7490.89,"Automatic payment of bills",1195
9,13-JUN-99,73735,6860.48,"Automatic EOQ Inventory purchase",1220
9,17-MAY-99,15293,7490.89,"Automatic EOQ Inventory purchase",1195
9,13-MAY-99,73735,-6025.89,"Automatic payment of bills",1170
9,20-APR-99,51512,6025.89,"Automatic EOQ Inventory purchase",1170
9,30-MAR-99,22343,-5440.09,"Automatic payment of bills",1145
9,18-AUG-99,87295,6796.82,"Automatic EOQ Inventory purchase",1270
9,12-MAR-00,15293,-7464.37,"Automatic payment of bills",1420
9,03-MAY-95,51512,1318.09,"Automatic EOQ Inventory purchase",304
9,09-AUG-97,87295,9485.05,"Automatic EOQ Inventory purchase",781
9,16-JUL-00,87295,-4696.32,"Automatic payment of bills",7348
9,10-JUL-00,89097,4884.32,"Automatic EOQ Inventory purchase",7373
9,15-JUN-00,15293,-3703.06,"Automatic payment of bills",7323
9,13-JUN-00,29387,4696.32,"Automatic EOQ Inventory purchase",7348
9,12-MAY-00,22343,3703.06,"Automatic EOQ Inventory purchase",7323
9,07-DEC-99,51512,6123.34,"Automatic EOQ Inventory purchase",1369
9,03-APR-00,15293,-101.93,"Automatic payment of bills",7270
9,05-JAN-00,87295,-6123.34,"Automatic payment of bills",1369
9,08-MAR-00,51512,-1389.41,"Automatic payment of bills",7287
9,05-MAR-00,51512,101.93,"Automatic EOQ Inventory purchase",7270
9,03-MAR-00,22343,6246.17,"Automatic EOQ Inventory purchase",1445
9,18-FEB-00,22343,1389.41,"Automatic EOQ Inventory purchase",7287
9,12-FEB-00,87295,7464.37,"Automatic EOQ Inventory purchase",1420
9,10-FEB-00,87295,6123.34,"Automatic refund for overpayment",1369
9,20-JAN-00,51512,7061.66,"Automatic EOQ Inventory purchase",1394
9,15-FEB-00,29387,-8576.75,"Automatic payment of bills",7244
9,06-APR-00,88873,-6246.17,"Automatic payment of bills",1445
9,09-NOV-97,22343,9469.65,"Automatic EOQ Inventory purchase",841
9,10-MAY-98,29387,15026.28,"Automatic EOQ Inventory purchase",961
9,27-APR-98,73735,-15367.25,"Automatic payment of bills",941
9,09-APR-98,88873,-11979,"Automatic payment of bills",921
9,02-APR-98,29387,15367.25,"Automatic EOQ Inventory purchase",941
9,16-MAR-98,22343,-8665.51,"Automatic payment of bills",901
9,10-MAR-98,88873,11979,"Automatic EOQ Inventory purchase",921
9,14-FEB-98,87295,8665.51,"Automatic EOQ Inventory purchase",901
9,11-FEB-98,22343,-8641.07,"Automatic payment of bills",881
9,03-JUN-98,87295,13630.09,"Automatic EOQ Inventory purchase",981
9,15-DEC-97,87295,-9469.65,"Automatic payment of bills",841
9,03-JAN-98,29387,-8879.53,"Automatic payment of bills",861
9,05-NOV-97,73735,-7734.82,"Automatic payment of bills",821
9,16-OCT-97,89097,-9235.6,"Automatic payment of bills",801
9,04-OCT-97,15293,7734.82,"Automatic EOQ Inventory purchase",821
9,15-SEP-97,29387,9235.6,"Automatic EOQ Inventory purchase",801
9,01-MAR-99,89097,5440.09,"Automatic EOQ Inventory purchase",1145
9,20-FEB-00,22343,-7061.66,"Automatic payment of bills",1394
9,08-SEP-97,51512,-9485.05,"Automatic payment of bills",781
9,11-AUG-97,73735,-8850.41,"Automatic payment of bills",761
9,10-JAN-98,73735,8641.07,"Automatic EOQ Inventory purchase",881
9,18-NOV-98,51512,-14175.77,"Automatic payment of bills",1061
9,12-FEB-99,87295,317.7,"Automatic EOQ Inventory purchase",1120
9,15-JAN-99,87295,5700.78,"Automatic EOQ Inventory purchase",8144
9,31-DEC-98,73735,-4351.85,"Automatic payment of bills",1101
9,13-FEB-99,73735,1707.36,"Automatic EOQ Inventory purchase",8164
9,05-DEC-97,88873,8879.53,"Automatic EOQ Inventory purchase",861
9,11-JUN-98,51512,-15026.28,"Automatic payment of bills",961
9,18-DEC-98,22343,-13737.66,"Automatic payment of bills",1081
9,06-DEC-98,51512,4351.85,"Automatic EOQ Inventory purchase",1101
9,20-NOV-98,29387,13737.66,"Automatic EOQ Inventory purchase",1081
9,18-OCT-98,29387,14175.77,"Automatic EOQ Inventory purchase",1061
9,03-SEP-98,15293,14492.43,"Automatic EOQ Inventory purchase",1041
9,02-JUL-98,29387,14198.68,"Automatic EOQ Inventory purchase",1001
9,26-AUG-98,89097,-14193.9,"Automatic payment of bills",1021
9,03-JUL-98,89097,-13630.09,"Automatic payment of bills",981
9,01-AUG-98,29387,14193.9,"Automatic EOQ Inventory purchase",1021
9,02-OCT-98,29387,-14492.43,"Automatic payment of bills",1041
9,02-DEC-98,87295,1966.16,"Automatic EOQ Inventory purchase",8124
9,31-JUL-98,29387,-14198.68,"Automatic payment of bills",1001
10,09-FEB-00,22343,-7831.64,"Automatic payment of bills",1395
10,06-MAR-00,88873,6326.32,"Automatic EOQ Inventory purchase",1446
10,02-DEC-99,29387,-4960.65,"Automatic payment of bills",1345
10,02-MAR-00,29387,-1687.27,"Automatic payment of bills",7245
10,11-DEC-99,29387,6482.46,"Automatic EOQ Inventory purchase",1370
10,26-FEB-00,29387,154.53,"Automatic EOQ Inventory purchase",7288
10,18-FEB-00,29387,7674.42,"Automatic EOQ Inventory purchase",1421
10,11-JAN-00,15293,7831.64,"Automatic EOQ Inventory purchase",1395
10,20-MAR-00,51512,-7674.42,"Automatic payment of bills",1421
10,10-JUL-00,51512,4030.73,"Automatic EOQ Inventory purchase",7349
10,02-FEB-00,89097,1687.27,"Automatic EOQ Inventory purchase",7245
10,31-JAN-00,89097,6482.46,"Automatic refund for overpayment",1370
10,08-JAN-00,88873,-6482.46,"Automatic payment of bills",1370
10,26-MAR-00,88873,-154.53,"Automatic payment of bills",7288
10,05-APR-00,22343,-6326.32,"Automatic payment of bills",1446
10,11-APR-00,51512,228.75,"Automatic EOQ Inventory purchase",7307
10,03-MAY-00,15293,2325.34,"Automatic EOQ Inventory purchase",7324
10,07-MAY-00,51512,-228.75,"Automatic payment of bills",7307
10,04-JUL-00,15293,3621.22,"Automatic EOQ Inventory purchase",7374
10,25-JUL-00,29387,-3621.22,"Automatic payment of bills",7374
10,27-JUL-00,51512,-4030.73,"Automatic payment of bills",7349
10,12-NOV-99,29387,-3603.91,"Automatic payment of bills",1321
10,05-FEB-99,51512,341.33,"Automatic EOQ Inventory purchase",1121
10,13-AUG-00,29387,2744.39,"Automatic EOQ Inventory purchase",7399
10,09-SEP-00,22343,-2744.39,"Automatic payment of bills",7399
10,31-OCT-00,22343,3799.37,"Automatic EOQ Inventory purchase",7449
10,04-OCT-00,73735,3277.09,"Automatic EOQ Inventory purchase",7424
10,25-MAY-00,29387,-2325.34,"Automatic payment of bills",7324
10,20-APR-99,51512,-4311.54,"Automatic payment of bills",1146
10,05-NOV-98,51512,-1044.41,"Automatic payment of bills",1062
10,19-NOV-98,22343,913.13,"Automatic EOQ Inventory purchase",1082
10,30-JUN-02,88873,4890.21,"Automatic EOQ Inventory purchase",7949
10,04-NOV-00,88873,-3277.09,"Automatic payment of bills",7424
10,02-DEC-98,73735,481.89,"Automatic EOQ Inventory purchase",8125
10,07-DEC-98,73735,237.15,"Automatic EOQ Inventory purchase",1102
10,20-DEC-98,29387,-913.13,"Automatic payment of bills",1082
10,03-JAN-99,88873,-237.15,"Automatic payment of bills",1102
10,19-JAN-99,87295,920.73,"Automatic EOQ Inventory purchase",8145
10,02-FEB-99,87295,237.15,"Automatic refund for overpayment",1102
10,16-FEB-99,89097,491.32,"Automatic EOQ Inventory purchase",8165
10,09-MAR-99,88873,-341.33,"Automatic payment of bills",1121
10,01-APR-99,87295,5303.88,"Automatic EOQ Inventory purchase",1171
10,06-NOV-99,88873,4960.65,"Automatic EOQ Inventory purchase",1345
10,27-APR-99,29387,-5303.88,"Automatic payment of bills",1171
10,11-MAY-99,89097,7203.05,"Automatic EOQ Inventory purchase",1196
10,13-JUN-99,89097,-7203.05,"Automatic payment of bills",1196
10,15-JUN-99,29387,7381.76,"Automatic EOQ Inventory purchase",1221
10,04-JUL-99,88873,7113.02,"Automatic EOQ Inventory purchase",1246
10,12-JUL-99,73735,-7381.76,"Automatic payment of bills",1221
10,04-AUG-99,89097,-7113.02,"Automatic payment of bills",1246
10,15-AUG-99,89097,6677.28,"Automatic EOQ Inventory purchase",1271
10,16-SEP-99,51512,-6677.28,"Automatic payment of bills",1271
10,16-SEP-99,87295,4671.47,"Automatic EOQ Inventory purchase",1296
10,12-OCT-99,29387,3603.91,"Automatic EOQ Inventory purchase",1321
10,15-OCT-99,22343,-4671.47,"Automatic payment of bills",1296
10,20-MAR-99,87295,4311.54,"Automatic EOQ Inventory purchase",1146
10,15-AUG-02,87295,-4145.5,"Automatic payment of bills",7974
10,30-APR-02,51512,-4832.16,"Automatic payment of bills",7899
10,20-JAN-02,15293,-4317.85,"Automatic payment of bills",7799
10,23-JAN-02,51512,4347.23,"Automatic EOQ Inventory purchase",7824
10,17-FEB-02,88873,-4347.23,"Automatic payment of bills",7824
10,02-MAR-02,87295,3762.87,"Automatic EOQ Inventory purchase",7874
10,11-MAR-02,29387,4965.61,"Automatic EOQ Inventory purchase",7849
10,28-MAR-02,22343,-3762.87,"Automatic payment of bills",7874
10,02-APR-02,87295,4832.16,"Automatic EOQ Inventory purchase",7899
10,16-APR-02,51512,-4965.61,"Automatic payment of bills",7849
10,08-JUN-02,87295,4918.2,"Automatic EOQ Inventory purchase",7924
10,04-JUL-02,29387,-4918.2,"Automatic payment of bills",7924
10,21-DEC-01,87295,4317.85,"Automatic EOQ Inventory purchase",7799
10,04-AUG-02,29387,-4890.21,"Automatic payment of bills",7949
10,05-DEC-01,88873,4987.95,"Automatic EOQ Inventory purchase",7774
10,20-AUG-02,73735,3801.61,"Automatic EOQ Inventory purchase",7999
10,25-SEP-02,87295,-3801.61,"Automatic payment of bills",7999
10,09-OCT-02,89097,4205.95,"Automatic EOQ Inventory purchase",8024
10,13-OCT-02,88873,3809.71,"Automatic EOQ Inventory purchase",8049
10,06-NOV-02,29387,-3809.71,"Automatic payment of bills",8049
10,13-NOV-02,73735,-4205.95,"Automatic payment of bills",8024
10,05-DEC-02,15293,3532.04,"Automatic EOQ Inventory purchase",8074
10,06-DEC-02,87295,3802.14,"Automatic EOQ Inventory purchase",8099
10,02-JAN-03,51512,-3532.04,"Automatic payment of bills",8074
10,12-JAN-03,15293,-3802.14,"Automatic payment of bills",8099
10,09-OCT-98,73735,-1056.02,"Automatic payment of bills",1042
10,14-DEC-97,89097,554.21,"Automatic EOQ Inventory purchase",862
10,23-JUL-02,29387,4145.5,"Automatic EOQ Inventory purchase",7974
10,29-APR-01,51512,-3544.44,"Automatic payment of bills",7599
10,09-DEC-00,87295,4696.68,"Automatic EOQ Inventory purchase",7474
10,30-DEC-00,87295,4077.16,"Automatic EOQ Inventory purchase",7499
10,07-JAN-01,29387,-4696.68,"Automatic payment of bills",7474
10,22-JAN-01,87295,3588.53,"Automatic EOQ Inventory purchase",7524
10,27-JAN-01,29387,-4077.16,"Automatic payment of bills",7499
10,04-FEB-01,22343,4771.37,"Automatic EOQ Inventory purchase",7549
10,08-FEB-01,89097,4696.68,"Automatic refund for overpayment",7474
10,20-FEB-01,73735,-3588.53,"Automatic payment of bills",7524
10,26-FEB-01,51512,4077.16,"Automatic refund for overpayment",7499
10,28-FEB-01,73735,-4771.37,"Automatic payment of bills",7549
10,21-MAR-01,15293,4161.77,"Automatic EOQ Inventory purchase",7574
10,14-JAN-02,88873,-4987.95,"Automatic payment of bills",7774
10,07-APR-01,51512,-4161.77,"Automatic payment of bills",7574
10,23-NOV-00,87295,-3799.37,"Automatic payment of bills",7449
10,07-MAY-01,87295,4231.01,"Automatic EOQ Inventory purchase",7624
10,01-JUN-01,51512,4323.55,"Automatic EOQ Inventory purchase",7649
10,04-JUN-01,22343,-4231.01,"Automatic payment of bills",7624
10,02-JUL-01,89097,-4323.55,"Automatic payment of bills",7649
10,19-JUL-01,51512,4749.22,"Automatic EOQ Inventory purchase",7674
10,27-JUL-01,87295,-4749.22,"Automatic payment of bills",7674
10,14-AUG-01,88873,4393,"Automatic EOQ Inventory purchase",7699
10,15-SEP-01,87295,-4393,"Automatic payment of bills",7699
10,18-SEP-01,51512,4851.22,"Automatic EOQ Inventory purchase",7724
10,11-OCT-01,89097,-4851.22,"Automatic payment of bills",7724
10,23-OCT-01,88873,4676.95,"Automatic EOQ Inventory purchase",7749
10,23-NOV-01,87295,-4676.95,"Automatic payment of bills",7749
10,05-APR-01,87295,3544.44,"Automatic EOQ Inventory purchase",7599
10,07-JAN-96,51512,-499.66,"Automatic payment of bills",424
10,18-JUN-96,29387,795.1,"Automatic EOQ Inventory purchase",526
10,03-JUL-95,15293,-330.12,"Automatic payment of bills",322
10,07-JUL-95,15293,316.34,"Automatic EOQ Inventory purchase",339
10,07-AUG-95,88873,-316.34,"Automatic payment of bills",339
10,20-AUG-95,73735,285.12,"Automatic EOQ Inventory purchase",356
10,03-SEP-95,88873,316.2,"Automatic EOQ Inventory purchase",373
10,20-SEP-95,88873,-285.12,"Automatic payment of bills",356
10,04-OCT-95,51512,-316.2,"Automatic payment of bills",373
10,20-OCT-95,22343,630.56,"Automatic EOQ Inventory purchase",390
10,18-NOV-95,29387,226.64,"Automatic EOQ Inventory purchase",407
10,22-NOV-95,87295,-630.56,"Automatic payment of bills",390
10,20-MAY-95,73735,475.03,"Automatic EOQ Inventory purchase",305
10,21-DEC-95,29387,-226.64,"Automatic payment of bills",407
10,16-APR-95,22343,-446.87,"Automatic payment of bills",271
10,10-JAN-96,88873,329.1,"Automatic EOQ Inventory purchase",441
10,03-FEB-96,51512,194.18,"Automatic EOQ Inventory purchase",458
10,05-FEB-96,29387,499.66,"Automatic refund for overpayment",424
10,08-FEB-96,22343,-329.1,"Automatic payment of bills",441
10,03-MAR-96,29387,-499.66,"Automatic payment of bills",424
10,04-MAR-96,87295,-194.18,"Automatic payment of bills",458
10,20-MAR-96,15293,598.21,"Automatic EOQ Inventory purchase",475
10,01-APR-96,88873,474.47,"Automatic EOQ Inventory purchase",492
10,22-APR-96,88873,-598.21,"Automatic payment of bills",475
10,06-MAY-96,73735,-474.47,"Automatic payment of bills",492
10,11-MAY-96,89097,648.95,"Automatic EOQ Inventory purchase",509
10,10-JUN-96,22343,-648.95,"Automatic payment of bills",509
10,09-DEC-95,29387,499.66,"Automatic EOQ Inventory purchase",424
10,04-DEC-94,73735,333.08,"Automatic EOQ Inventory purchase",173
10,12-JAN-98,87295,-554.21,"Automatic payment of bills",862
10,02-OCT-98,51512,1044.41,"Automatic EOQ Inventory purchase",1062
10,01-JAN-94,87295,2345.5,"Initial Purchase for startup",10
10,30-JAN-94,88873,-2345.5,"Automatic payment of bills",10
10,16-JUL-94,22343,132.01,"Automatic EOQ Inventory purchase",84
10,03-AUG-94,22343,110.36,"Automatic EOQ Inventory purchase",101
10,16-AUG-94,22343,-132.01,"Automatic payment of bills",84
10,30-AUG-94,51512,-110.36,"Automatic payment of bills",101
10,19-SEP-94,87295,217.86,"Automatic EOQ Inventory purchase",119
10,17-OCT-94,22343,256.44,"Automatic EOQ Inventory purchase",137
10,20-OCT-94,22343,-217.86,"Automatic payment of bills",119
10,22-JUN-95,87295,-475.03,"Automatic payment of bills",305
10,18-NOV-94,51512,128.8,"Automatic EOQ Inventory purchase",155
10,03-JUN-95,29387,330.12,"Automatic EOQ Inventory purchase",322
10,17-DEC-94,51512,-128.8,"Automatic payment of bills",155
10,05-JAN-95,15293,-333.08,"Automatic payment of bills",173
